starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 17 18:40:29 2011	1308328829	1	15	16	14
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	1	15	16	14
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	1	15	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	1	15	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	16	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	17	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	17	17	16
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	0	17	17	15
Fri Jun 17 18:40:29 2011	1308328829	0	17	17	12
Fri Jun 17 18:40:29 2011	1308328829	1	16	17	16
Fri Jun 17 18:40:29 2011	1308328829	1	17	18	16
Fri Jun 17 18:40:29 2011	1308328829	1	17	18	16
Fri Jun 17 18:40:29 2011	1308328829	0	18	18	15
Fri Jun 17 18:40:29 2011	1308328829	0	18	18	17
Fri Jun 17 18:40:29 2011	1308328829	0	18	18	13
Fri Jun 17 18:40:29 2011	1308328829	0	18	18	13
Fri Jun 17 18:40:29 2011	1308328829	0	19	19	14
